,cmd_city,cmd_month,cmd_day,cmd_mean,cmd_max,cmd_min,mean,max,min,diff_mean,diff_max,diff_min
5024,Paris,6,29,9.664285714285715,6.2,10.0,9.34661654135338,9.8,-0.4,0.31766917293233377,-3.6000000000000005,10.4
5025,Stockholm,5,15,3.5999999999999996,8.7,-0.8,6.164459930313588,9.7,-0.1,-2.564459930313588,-1.0,-0.7000000000000001
5026,Tokyo,11,2,14.350000000000001,3.0,14.4,13.045138888888893,9.6,-0.6,1.3048611111111086,-6.6,15.0
5027,Tottori,7,6,14.679999999999998,6.0,12.0,14.34,9.2,-2.8,0.3399999999999981,-3.1999999999999993,14.8
5028,Tottori,11,8,6.04,7.5,3.1,14.88141025641025,9.7,1.8,-8.84141025641025,-2.1999999999999993,1.3
5029,Warsaw,2,13,10.106666666666667,8.1,-1.0,7.466798418972326,9.6,-0.3,2.6398682476943414,-1.5,-0.7
5030,Warsaw,9,8,13.5,5.6,-2.8,7.808750000000005,9.8,-0.0,5.691249999999995,-4.200000000000001,-2.8
5031,Warsaw,9,24,9.658333333333333,9.1,-2.7,7.808750000000005,9.8,-0.0,1.849583333333328,-0.7000000000000011,-2.7
5032,Warsaw,12,29,8.954545454545455,7.9,-0.2,6.319011406844112,9.6,-0.1,2.635534047701343,-1.6999999999999993,-0.1
5033,Wroclaw,9,9,8.183333333333334,5.2,-0.8,7.644961240310081,9.9,-0.0,0.538372093023253,-4.7,-0.8
5034,Auckland,3,1,15.228571428571431,18.5,12.0,15.377439024390247,20.9,10.8,-0.1488675958188157,-2.3999999999999986,1.1999999999999993
5035,Brasília,2,4,21.25,21.5,21.0,20.839634146341464,24.2,-2.8,0.4103658536585364,-2.6999999999999993,23.8
5036,Brasília,4,17,21.599999999999998,22.9,20.0,20.80320855614972,24.7,-2.8,0.7967914438502781,-1.8000000000000007,22.8
5037,Canoas,2,5,19.016666666666662,23.4,13.1,17.813872832369945,24.8,-2.8,1.2027938342967168,-1.4000000000000021,15.899999999999999
5038,Canoas,5,16,21.066666666666666,23.6,16.4,17.315642458100548,24.7,-2.8,3.7510242085661183,-1.0999999999999979,19.2
5039,Cape Town,4,1,14.86,19.1,11.0,16.27375,21.5,11.0,-1.4137500000000003,-2.3999999999999986,0.0
5040,Cape Town,5,10,15.475000000000001,19.1,11.2,15.458000000000002,21.5,-2.8,0.01699999999999946,-2.3999999999999986,14.0
5041,Johannesburg,2,11,12.325,8.0,15.5,14.737654320987666,9.9,10.0,-2.4126543209876665,-1.9000000000000004,5.5
5042,Johannesburg,8,17,14.419999999999998,18.1,10.9,14.980291970802922,9.8,10.1,-0.5602919708029237,8.3,0.8000000000000007
5043,Kherson,6,10,-1.5999999999999999,2.3,-2.3,7.87032520325203,9.9,-0.1,-9.47032520325203,-7.6000000000000005,-2.1999999999999997
5044,Kherson,10,8,6.56,8.8,-0.5,8.739837398373986,9.9,-0.1,-2.1798373983739863,-1.0999999999999996,-0.4
5045,Kiev,6,27,5.466666666666666,9.2,-1.5,6.332269503546096,9.8,-0.1,-0.8656028368794297,-0.6000000000000014,-1.4
5046,Kiev,7,20,10.157142857142858,8.6,-2.0,6.455284552845526,9.9,-0.0,3.7018583042973328,-1.3000000000000007,-2.0
5047,Odesa,6,2,12.018181818181818,9.8,0.9,10.268551236749119,9.8,-0.2,1.7496305814326991,0.0,1.1
5048,Paris,6,8,11.725,7.1,1.3,9.34661654135338,9.8,-0.4,2.378383458646619,-2.700000000000001,1.7000000000000002
5049,Paris,7,23,10.414285714285713,7.6,0.0,9.645054945054943,9.8,-0.1,0.76923076923077,-2.200000000000001,0.1
5050,Paris,9,7,9.2,9.7,1.9,10.034732824427476,9.9,-0.8,-0.8347328244274763,-0.20000000000000107,2.7
5051,Stockholm,1,31,5.6,6.3,-0.2,6.1270992366412225,9.9,-0.0,-0.5270992366412228,-3.6000000000000005,-0.2
5052,Stockholm,8,19,1.4444444444444442,2.3,-1.0,5.623161764705884,9.9,-0.0,-4.178717320261439,-7.6000000000000005,-1.0
5053,Stockholm,9,6,9.966666666666667,6.7,-2.6,6.266796875000003,9.6,-0.3,3.6998697916666634,-2.8999999999999995,-2.3000000000000003
5054,Tokyo,1,27,16.150000000000002,9.2,1.7,13.663742690058477,9.9,-0.3,2.486257309941525,-0.7000000000000011,2.0
5055,Tokyo,4,15,12.37142857142857,8.8,12.8,13.213690476190473,9.8,-0.4,-0.8422619047619033,-1.0,13.200000000000001
5056,Tokyo,5,19,7.219999999999999,4.0,-0.1,12.035542168674699,9.7,-0.1,-4.8155421686747,-5.699999999999999,0.0
5057,Tokyo,6,28,15.399999999999999,24.2,19.4,12.282738095238095,9.9,-0.0,3.1172619047619037,14.299999999999999,19.4
5058,Tokyo,9,13,10.242857142857144,9.4,11.7,12.004102564102572,9.9,-0.2,-1.7612454212454285,-0.5,11.899999999999999
5059,Tokyo,9,27,7.271428571428572,7.1,-2.8,12.004102564102572,9.9,-0.2,-4.732673992674,-2.8000000000000007,-2.5999999999999996
5060,Tottori,2,5,15.025000000000002,7.2,12.3,15.951851851851856,8.3,10.0,-0.926851851851854,-1.1000000000000005,2.3000000000000007
5061,Tottori,12,6,10.3625,6.4,10.8,14.370760233918125,9.5,1.5,-4.008260233918124,-3.0999999999999996,9.3
5062,Uppsala,3,24,2.585714285714286,9.7,-1.1,3.441911764705881,9.9,-0.1,-0.8561974789915952,-0.20000000000000107,-1.0
5063,Uppsala,4,29,4.733333333333333,2.3,-1.5,4.218315018315017,9.9,-0.0,0.5150183150183167,-7.6000000000000005,-1.5
5064,Uppsala,5,10,0.8300000000000001,9.8,-0.9,5.138188976377949,9.8,-0.2,-4.308188976377949,0.0,-0.7
5065,Uppsala,7,17,-0.6750000000000003,6.1,-0.9,4.692805755395685,9.9,-0.1,-5.367805755395684,-3.8000000000000007,-0.8
5066,Uppsala,11,25,4.566666666666666,9.2,-5.3,4.648249027237351,9.9,-0.1,-0.08158236057068446,-0.7000000000000011,-5.2
5067,Uppsala,12,2,-1.0833333333333337,14.2,-3.7,3.6486988847583643,9.8,-0.0,-4.732032218091698,4.399999999999999,-3.7
5068,Wroclaw,5,16,13.330000000000002,9.9,-0.7,7.266942148760331,9.9,-0.0,6.0630578512396704,0.0,-0.7
5069,Auckland,1,22,13.633333333333335,18.3,10.9,15.087272727272724,21.7,-2.8,-1.4539393939393896,-3.3999999999999986,13.7
5070,Auckland,2,28,16.875,18.3,14.7,14.974305555555556,20.4,10.9,1.9006944444444436,-2.099999999999998,3.799999999999999
5071,Auckland,11,18,15.255555555555553,19.3,11.6,15.482317073170728,20.9,11.1,-0.22676151761517538,-1.5999999999999979,0.5
5072,Brasília,12,11,19.9,20.9,19.3,21.121546961325976,25.8,-2.8,-1.221546961325977,-4.900000000000002,22.1
5073,Canoas,9,17,20.066666666666666,23.0,14.9,17.59526627218935,24.5,-2.8,2.4714003944773175,-1.5,17.7
5074,Cape Town,3,14,16.08,18.4,13.5,16.016860465116263,22.1,10.4,0.06313953488373514,-3.700000000000003,3.0999999999999996
5075,Cape Town,6,22,16.133333333333336,18.7,13.2,16.01714285714286,21.0,11.4,0.11619047619047507,-2.3000000000000007,1.799999999999999
5076,Cape Town,8,9,13.62,20.6,-2.8,15.97183908045978,21.5,-2.8,-2.351839080459781,-0.8999999999999986,0.0
5077,Cape Town,11,19,15.9,19.5,12.6,16.020143884892082,21.6,-2.8,-0.12014388489208194,-2.1000000000000014,15.399999999999999
5078,Hamilton,6,19,15.55,18.5,12.6,13.955921052631577,9.9,10.0,1.5940789473684234,8.6,2.5999999999999996
5079,Hamilton,10,27,12.899999999999999,8.7,13.1,13.93949044585987,9.9,10.0,-1.0394904458598706,-1.200000000000001,3.0999999999999996
5080,Hamilton,12,27,14.957142857142859,18.1,11.5,14.20736842105263,9.9,10.0,0.7497744360902292,8.200000000000001,1.5
5081,Kherson,4,16,9.690909090909091,8.5,-3.3,8.79283018867924,9.9,-0.0,0.8980789022298516,-1.4000000000000004,-3.3
5082,Kherson,7,26,4.76,2.4,-3.3,7.822265625,9.9,-0.1,-3.062265625,-7.5,-3.1999999999999997
5083,Kiev,1,25,7.6375,22.3,-1.7,7.2031914893617,9.8,-0.4,0.4343085106383002,12.5,-1.2999999999999998
5084,Kiev,5,29,5.841666666666668,9.0,-10.6,6.854545454545455,9.5,-0.1,-1.0128787878787877,-0.5,-10.5
5085,Kiev,12,18,2.0714285714285707,7.3,-2.8,5.73851851851852,9.9,-0.1,-3.667089947089949,-2.6000000000000005,-2.6999999999999997
5086,Lvov,5,26,11.085714285714285,18.5,-4.2,6.8081481481481445,9.8,-0.0,4.277566137566141,8.7,-4.2
5087,Lvov,8,2,7.080000000000001,9.9,-3.4,6.577364864864873,9.9,-0.0,0.5026351351351277,0.0,-3.4
5088,Marseille,6,16,17.133333333333336,9.9,19.6,14.824603174603174,9.9,-2.8,2.308730158730162,0.0,22.400000000000002
5089,Marseille,10,17,15.26,8.2,10.4,14.868525896414337,9.9,-2.8,0.39147410358566326,-1.700000000000001,13.2
5090,Odesa,4,27,12.077777777777776,8.3,10.6,10.866544117647061,9.9,-0.1,1.2112336601307145,-1.5999999999999996,10.7
5091,Paris,8,4,13.271428571428572,5.2,1.2,10.346181818181812,9.9,-0.9,2.9252467532467605,-4.7,2.1
5092,Stockholm,10,18,8.15,8.0,-0.2,5.822426470588242,9.9,-0.0,2.327573529411758,-1.9000000000000004,-0.2
5093,Tokyo,3,23,13.65,9.7,11.6,12.420441988950278,9.7,-0.0,1.229558011049722,0.0,11.6
5094,Tokyo,4,7,14.7,4.7,13.8,13.213690476190473,9.8,-0.4,1.4863095238095259,-5.1000000000000005,14.200000000000001
5095,Tokyo,6,22,11.325000000000001,7.2,0.7,12.282738095238095,9.9,-0.0,-0.9577380952380938,-2.7,0.7
5096,Tokyo,12,17,8.400000000000002,9.7,0.7,12.445664739884393,9.9,-0.2,-4.045664739884391,-0.20000000000000107,0.8999999999999999
5097,Uppsala,5,24,6.666666666666667,5.5,-2.4,5.138188976377949,9.8,-0.2,1.5284776902887183,-4.300000000000001,-2.1999999999999997
5098,Uppsala,10,25,6.02,9.2,-0.2,3.4937500000000012,9.9,-0.1,2.5262499999999983,-0.7000000000000011,-0.1
5099,Warsaw,4,15,3.75,9.0,-0.6,7.064478764478761,9.7,-0.0,-3.3144787644787614,-0.6999999999999993,-0.6
5100,Warsaw,8,23,5.3625,17.3,-1.6,7.398275862068967,9.8,-0.1,-2.0357758620689674,7.5,-1.5
5101,Warsaw,10,26,5.3999999999999995,7.9,-0.2,7.921428571428572,9.7,-0.2,-2.5214285714285722,-1.799999999999999,0.0
5102,Wroclaw,3,31,7.8,8.5,-9.6,6.396309963099636,9.5,-0.0,1.4036900369003638,-1.0,-9.6
5103,Wroclaw,9,1,6.283333333333334,6.6,0.1,7.644961240310081,9.9,-0.0,-1.3616279069767465,-3.3000000000000007,0.1
5104,Wroclaw,10,7,10.8,3.6,0.9,7.1358422939068165,9.9,-0.1,3.6641577060931843,-6.300000000000001,1.0
5105,Auckland,2,13,14.466666666666667,17.4,12.7,14.974305555555556,20.4,10.9,-0.5076388888888896,-3.0,1.799999999999999
5106,Auckland,2,15,15.249999999999998,18.5,11.9,14.974305555555556,20.4,10.9,0.2756944444444418,-1.8999999999999986,1.0
5107,Brasília,4,24,21.37142857142857,23.1,19.0,20.80320855614972,24.7,-2.8,0.5682200152788504,-1.5999999999999979,21.8
5108,Canoas,5,6,17.9,23.0,11.0,17.315642458100548,24.7,-2.8,0.5843575418994504,-1.6999999999999993,13.8
5109,Cape Town,5,18,17.075,20.4,13.1,15.458000000000002,21.5,-2.8,1.6169999999999973,-1.1000000000000014,15.899999999999999
5110,Cape Town,9,15,19.0,19.2,18.8,15.855862068965516,22.1,-2.8,3.144137931034484,-2.900000000000002,21.6
5111,Hamilton,5,11,11.966666666666669,9.5,10.1,13.61941176470588,9.9,10.1,-1.6527450980392118,-0.40000000000000036,0.0
5112,Johannesburg,1,15,11.666666666666666,8.8,19.4,14.73051948051949,9.7,10.1,-3.063852813852824,-0.8999999999999986,9.299999999999999
5113,Johannesburg,4,6,15.3,18.8,12.2,14.767999999999997,9.7,-2.8,0.5320000000000036,9.100000000000001,15.0
5114,Johannesburg,7,24,9.8,16.1,-2.8,14.70961538461538,9.8,-2.8,-4.90961538461538,6.300000000000001,0.0
5115,Kiev,12,10,12.137500000000001,9.2,-1.0,5.73851851851852,9.9,-0.1,6.398981481481481,-0.7000000000000011,-0.9
5116,Lvov,6,22,3.611111111111111,2.3,-0.9,7.825941422594143,9.6,-0.0,-4.214830311483032,-7.3,-0.9
5117,Lvov,8,11,4.792857142857144,9.0,-0.6,6.577364864864873,9.9,-0.0,-1.7845077220077297,-0.9000000000000004,-0.6
5118,Lvov,10,13,8.366666666666665,7.9,-6.9,7.644747081712063,9.9,-0.4,0.7219195849546027,-2.0,-6.5
5119,Lvov,12,18,7.800000000000001,9.4,-1.5,6.743884892086331,9.9,-0.0,1.0561151079136701,-0.5,-1.5
5120,Marseille,1,7,15.762500000000001,9.6,11.9,14.912333333333336,9.9,-2.8,0.8501666666666647,-0.3000000000000007,14.7
5121,Marseille,1,18,14.300000000000002,22.8,10.2,14.912333333333336,9.9,-2.8,-0.6123333333333338,12.9,13.0
5122,Marseille,8,20,16.125,9.3,10.2,14.411940298507472,9.9,-2.8,1.7130597014925275,-0.5999999999999996,13.0
5123,Odesa,2,3,15.149999999999999,6.1,24.2,10.500000000000002,9.9,-0.3,4.649999999999997,-3.8000000000000007,24.5
5124,Paris,3,25,13.469999999999999,6.2,11.5,9.570758122743685,9.9,-0.1,3.8992418772563138,-3.7,11.6
5125,Stockholm,4,6,3.9799999999999995,9.1,-0.6,5.683265306122453,9.8,-0.0,-1.7032653061224536,-0.7000000000000011,-0.6
5126,Stockholm,4,15,3.1000000000000005,8.9,-0.2,5.683265306122453,9.8,-0.0,-2.5832653061224526,-0.9000000000000004,-0.2
5127,Stockholm,5,10,4.957142857142857,5.9,-1.9,6.164459930313588,9.7,-0.1,-1.2073170731707306,-3.799999999999999,-1.7999999999999998
5128,Tokyo,11,13,14.625,4.2,12.0,13.045138888888893,9.6,-0.6,1.5798611111111072,-5.3999999999999995,12.6
5129,Tottori,1,1,11.549999999999997,7.4,10.2,14.012571428571427,9.9,1.5,-2.4625714285714295,-2.5,8.7
5130,Tottori,3,31,13.983333333333334,5.1,11.9,14.279096045197738,9.8,1.6,-0.2957627118644037,-4.700000000000001,10.3
5131,Warsaw,12,17,7.122222222222222,8.3,-13.6,6.319011406844112,9.6,-0.1,0.8032108153781099,-1.299999999999999,-13.5
5132,Brasília,3,19,22.099999999999998,23.2,21.3,20.467816091954013,24.5,-2.8,1.6321839080459846,-1.3000000000000007,24.1
5133,Brasília,6,8,22.099999999999998,23.0,21.3,20.259428571428572,24.8,-2.8,1.840571428571426,-1.8000000000000007,24.1
5134,Brasília,7,3,21.928571428571427,24.4,20.4,20.842245989304814,25.2,-2.8,1.0863254392666128,-0.8000000000000007,23.2
5135,Brasília,11,23,21.4125,23.6,18.4,21.315343915343924,25.3,-2.8,0.09715608465607772,-1.6999999999999993,21.2
5136,Canoas,4,5,17.2,24.2,11.7,17.463793103448282,24.8,-2.8,-0.26379310344828255,-0.6000000000000014,14.5
5137,Canoas,10,18,15.25,23.0,11.2,17.41896551724138,25.1,-2.8,-2.1689655172413786,-2.1000000000000014,14.0
5138,Hamilton,1,19,14.299999999999999,9.3,10.0,13.675824175824168,9.8,-2.8,0.6241758241758308,-0.5,12.8
5139,Johannesburg,5,15,13.13,9.2,10.5,15.110967741935486,9.6,-2.8,-1.9809677419354852,-0.40000000000000036,13.3
5140,Johannesburg,11,16,14.459999999999999,16.5,10.9,14.938181818181823,9.7,10.0,-0.4781818181818238,6.800000000000001,0.9000000000000004
5141,Kiev,9,13,9.725000000000001,8.6,-4.6,7.117712177121768,9.8,-0.3,2.6072878228782335,-1.200000000000001,-4.3
5142,Lvov,1,26,11.1,19.3,-13.4,7.475502008032128,9.5,-0.2,3.6244979919678713,9.8,-13.200000000000001
5143,Lvov,5,2,5.862500000000001,8.3,-1.4,6.8081481481481445,9.8,-0.0,-0.9456481481481438,-1.5,-1.4
5144,Lvov,5,5,5.82,4.8,-3.5,6.8081481481481445,9.8,-0.0,-0.9881481481481442,-5.000000000000001,-3.5
5145,Lvov,11,9,7.954545454545454,8.0,-12.9,7.134163701067614,9.9,-0.0,0.8203817534778404,-1.9000000000000004,-12.9
5146,Marseille,4,27,13.833333333333334,16.3,10.6,14.900401606425707,9.9,-2.8,-1.0670682730923726,6.4,13.399999999999999
5147,Marseille,6,26,13.858333333333333,9.5,10.1,14.824603174603174,9.9,-2.8,-0.9662698412698418,-0.40000000000000036,12.899999999999999
5148,Marseille,7,7,16.62666666666667,6.7,10.3,15.225783972125436,9.9,-2.8,1.4008826945412327,-3.2,13.100000000000001
5149,Marseille,9,7,13.719999999999999,9.8,13.8,14.60428015564203,9.9,-2.8,-0.8842801556420312,-0.09999999999999964,16.6
5150,Odesa,4,16,12.807692307692308,7.7,-1.2,10.866544117647061,9.9,-0.1,1.9411481900452472,-2.2,-1.0999999999999999
5151,Odesa,5,25,8.399999999999999,8.9,-4.9,9.846296296296302,9.8,-0.0,-1.4462962962963033,-0.9000000000000004,-4.9
5152,Odesa,10,26,11.0375,7.8,10.1,10.85805243445693,9.8,-0.0,0.17944756554306984,-2.000000000000001,10.1
5153,Odesa,11,21,8.966666666666667,3.2,-1.0,10.330364372469624,9.9,-0.3,-1.3636977058029576,-6.7,-0.7
5154,Paris,2,1,7.4300000000000015,9.2,-2.8,10.54850746268656,9.8,-0.2,-3.1185074626865585,-0.6000000000000014,-2.5999999999999996
5155,Paris,4,18,9.414285714285715,7.1,-2.8,10.618631178707217,9.8,-0.9,-1.2043454644215021,-2.700000000000001,-1.9
5156,Paris,7,22,9.854545454545454,9.7,10.2,9.645054945054943,9.8,-0.1,0.20949050949051085,-0.10000000000000142,10.299999999999999
5157,Paris,12,24,11.366666666666665,8.6,11.5,10.358275862068965,9.9,-0.0,1.0083908045977008,-1.3000000000000007,11.5
5158,Stockholm,7,30,7.516666666666667,6.0,-2.8,6.282101167315175,9.5,-0.1,1.2345654993514916,-3.5,-2.6999999999999997
5159,Tokyo,1,29,12.866666666666667,3.6,13.4,13.663742690058477,9.9,-0.3,-0.7970760233918099,-6.300000000000001,13.700000000000001
5160,Tokyo,2,21,14.428571428571429,5.9,14.8,11.921710526315794,9.7,-0.0,2.506860902255635,-3.799999999999999,14.8
5161,Tokyo,5,2,12.616666666666665,3.3,1.8,12.035542168674699,9.7,-0.1,0.5811244979919667,-6.3999999999999995,1.9000000000000001
5162,Tokyo,6,4,16.066666666666666,4.0,10.4,12.282738095238095,9.9,-0.0,3.7839285714285715,-5.9,10.4
5163,Tottori,1,5,14.066666666666665,5.1,11.2,14.012571428571427,9.9,1.5,0.054095238095237974,-4.800000000000001,9.7
5164,Tottori,12,23,16.599999999999998,5.9,16.2,14.370760233918125,9.5,1.5,2.2292397660818732,-3.5999999999999996,14.7
5165,Uppsala,1,30,4.158333333333334,9.7,-0.0,3.3141843971631215,9.9,-0.0,0.8441489361702126,-0.20000000000000107,0.0
5166,Uppsala,9,29,4.235714285714286,8.3,-1.2,4.343071161048689,9.9,-0.2,-0.10735687533440341,-1.5999999999999996,-1.0
5167,Warsaw,3,17,1.655555555555556,4.4,-1.7,6.977205882352944,9.9,-0.0,-5.321650326797388,-5.5,-1.7
5168,Wroclaw,6,28,6.9,7.7,-3.1,6.942700729927009,9.9,-0.1,-0.042700729927008574,-2.2,-3.0
5169,Auckland,2,8,14.040000000000001,20.4,11.4,14.974305555555556,20.4,10.9,-0.9343055555555555,0.0,0.5
5170,Auckland,10,29,12.3,13.0,11.6,15.475352112676063,21.5,-2.8,-3.1753521126760624,-8.5,14.399999999999999
5171,Auckland,11,21,14.2875,17.3,11.1,15.482317073170728,20.9,11.1,-1.1948170731707286,-3.599999999999998,0.0
5172,Canoas,1,29,6.4799999999999995,14.9,-2.8,17.237426900584794,24.7,-2.8,-10.757426900584793,-9.799999999999999,0.0
5173,Canoas,8,30,16.16,20.7,12.3,17.053367875647666,25.5,-2.8,-0.893367875647666,-4.800000000000001,15.100000000000001
5174,Canoas,10,30,14.95,21.0,-2.8,17.41896551724138,25.1,-2.8,-2.4689655172413794,-4.100000000000001,0.0
5175,Cape Town,5,13,15.422222222222224,20.5,11.3,15.458000000000002,21.5,-2.8,-0.035777777777777686,-1.0,14.100000000000001
5176,Cape Town,5,23,17.725,19.8,15.1,15.458000000000002,21.5,-2.8,2.2669999999999995,-1.6999999999999993,17.9
5177,Cape Town,11,23,18.54,21.2,11.7,16.020143884892082,21.6,-2.8,2.519856115107917,-0.40000000000000213,14.5
5178,Hamilton,2,20,12.788888888888888,9.3,10.8,13.71337579617833,9.9,10.0,-0.9244869072894417,-0.5999999999999996,0.8000000000000007
5179,Hamilton,5,28,12.866666666666667,9.9,10.5,13.61941176470588,9.9,10.1,-0.7527450980392132,0.0,0.40000000000000036
5180,Hamilton,11,23,13.775000000000002,16.5,12.3,13.928846153846148,9.9,10.0,-0.1538461538461462,6.6,2.3000000000000007
5181,Johannesburg,6,18,12.78,9.5,10.8,14.852980132450336,9.8,-2.8,-2.0729801324503363,-0.3000000000000007,13.600000000000001
5182,Johannesburg,12,30,16.575,8.7,18.8,15.238378378378373,9.5,-2.8,1.3366216216216262,-0.8000000000000007,21.6
5183,Kherson,11,4,6.116666666666666,9.1,-2.2,9.157195571955725,9.9,-0.2,-3.040528905289059,-0.8000000000000007,-2.0
5184,Kherson,12,8,10.133333333333333,9.1,-0.3,8.244696969696967,9.9,-0.1,1.8886363636363654,-0.8000000000000007,-0.19999999999999998
5185,Kiev,1,23,5.742857142857142,9.2,-1.2,7.2031914893617,9.8,-0.4,-1.460334346504558,-0.6000000000000014,-0.7999999999999999
5186,Kiev,6,12,-0.09999999999999984,12.8,-0.8,6.332269503546096,9.8,-0.1,-6.432269503546095,3.0,-0.7000000000000001
5187,Kiev,7,4,8.318749999999998,9.4,-1.0,6.455284552845526,9.9,-0.0,1.8634654471544723,-0.5,-1.0
5188,Lvov,3,9,-0.9,9.5,-1.4,7.008076923076916,9.9,-0.0,-7.908076923076917,-0.40000000000000036,-1.4
5189,Lvov,3,24,9.6,19.2,-2.0,7.008076923076916,9.9,-0.0,2.5919230769230834,9.299999999999999,-2.0
5190,Marseille,11,25,15.474999999999998,9.8,10.1,14.817695473251026,9.9,-2.8,0.6573045267489714,-0.09999999999999964,12.899999999999999
5191,Odesa,3,31,8.662499999999998,9.3,-1.2,9.479037800687284,9.9,-0.2,-0.8165378006872857,-0.5999999999999996,-1.0
5192,Paris,4,30,13.63,9.5,11.4,10.618631178707217,9.8,-0.9,3.011368821292784,-0.3000000000000007,12.3
5193,Paris,5,11,12.185714285714283,4.6,11.6,10.252674897119338,9.8,-0.0,1.9330393885949455,-5.200000000000001,11.6
5194,Paris,6,9,6.7,7.2,-1.1,9.34661654135338,9.8,-0.4,-2.6466165413533806,-2.6000000000000005,-0.7000000000000001
5195,Stockholm,2,3,5.7125,3.9,-1.2,6.47913385826772,9.5,-0.1,-0.7666338582677197,-5.6,-1.0999999999999999
5196,Stockholm,3,5,5.46875,8.4,-0.5,6.1192857142857155,9.7,-0.1,-0.6505357142857155,-1.299999999999999,-0.4
5197,Tokyo,2,24,11.200000000000001,6.8,-0.3,11.921710526315794,9.7,-0.0,-0.7217105263157926,-2.8999999999999995,-0.3
5198,Tokyo,5,10,14.474999999999998,3.4,1.7,12.035542168674699,9.7,-0.1,2.4394578313252993,-6.299999999999999,1.8
5199,Tokyo,7,23,9.85,4.3,15.4,12.441463414634141,9.1,-0.0,-2.5914634146341413,-4.8,15.4
5200,Tokyo,9,24,5.271428571428571,9.4,0.5,12.004102564102572,9.9,-0.2,-6.732673992674001,-0.5,0.7
5201,Uppsala,4,18,11.959999999999999,4.1,11.8,4.218315018315017,9.9,-0.0,7.741684981684982,-5.800000000000001,11.8
5202,Warsaw,11,30,11.085714285714287,7.3,12.8,6.951282051282052,9.8,-0.1,4.134432234432235,-2.500000000000001,12.9
5203,Wroclaw,5,2,9.260000000000002,8.6,1.7,7.266942148760331,9.9,-0.0,1.9930578512396702,-1.3000000000000007,1.7
5204,Auckland,2,17,14.5,19.0,12.5,14.974305555555556,20.4,10.9,-0.4743055555555564,-1.3999999999999986,1.5999999999999996
5205,Brasília,1,29,22.139999999999997,24.3,20.3,20.264324324324317,24.4,-2.8,1.87567567567568,-0.09999999999999787,23.1
5206,Brasília,4,9,18.900000000000002,23.2,-2.8,20.80320855614972,24.7,-2.8,-1.9032085561497176,-1.5,0.0
5207,Brasília,11,16,21.766666666666666,23.1,19.8,21.315343915343924,25.3,-2.8,0.451322751322742,-2.1999999999999993,22.6
5208,Brasília,11,21,16.5,23.4,-2.8,21.315343915343924,25.3,-2.8,-4.815343915343924,-1.9000000000000021,0.0
5209,Canoas,7,7,16.075,22.7,12.5,17.534972677595636,25.0,-2.8,-1.459972677595637,-2.3000000000000007,15.3
5210,Canoas,7,14,19.575,23.3,12.5,17.534972677595636,25.0,-2.8,2.040027322404363,-1.6999999999999993,15.3
5211,Cape Town,1,6,13.72857142857143,17.8,10.0,15.731578947368426,21.2,-2.8,-2.0030075187969967,-3.3999999999999986,12.8
5212,Hamilton,6,30,11.780000000000001,8.1,10.1,13.955921052631577,9.9,10.0,-2.175921052631576,-1.8000000000000007,0.09999999999999964
5213,Johannesburg,2,23,14.866666666666665,18.3,10.7,14.737654320987666,9.9,10.0,0.12901234567899955,8.4,0.6999999999999993
5214,Johannesburg,7,31,12.850000000000001,8.9,16.8,14.70961538461538,9.8,-2.8,-1.8596153846153793,-0.9000000000000004,19.6
5215,Johannesburg,9,1,15.200000000000001,9.4,14.6,15.412413793103436,9.4,10.4,-0.2124137931034351,0.0,4.199999999999999
5216,Kherson,2,13,14.454545454545455,21.5,-2.8,8.518149466192167,9.8,-0.7,5.936395988353288,11.7,-2.0999999999999996
